433 G Street San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,950 sq. ft,$2300
433 G Street San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,710 sq. ft,$2831
San Diego CA 92101,0.3 Miles - Walk Score: 95,1 Bedroom,1 Bathroom,856 sq. ft,$1950
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1399 9th Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,Studio,1 Bathroom,570 sq. ft,$1670
1399 9th Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,2 Bedroom,2 Bathroom,1025 sq. ft,$2285
1399 9th Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,Studio,1 Bathroom,570 sq. ft,$1555
575 6th Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,2 Bedroom,1.5 Bathroom,960 sq. ft,$2650
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
575 Sixth Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,2 Bedroom,1 Bathroom,960 sq. ft,$2650
575 6th Avenue San Diego CA 92101,0.3 Miles - Walk Score: 96,2 Bedroom,1.5 Bathroom,960 sq. ft,$2695
575 6th Avenue San Diego CA 92101,0.3 Miles - Walk Score: 96,2 Bedroom,2 Bathroom,1144 sq. ft,$4300
575 6th Avenue San Diego CA 92101,0.3 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,750 sq. ft,$2500
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
6th Ave San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,679 sq. ft,$2668
969 Market St San Diego CA 92101,0.3 Miles - Walk Score: 95,1 Bedroom,1 Bathroom,710 sq. ft,$2831
969 Market St San Diego CA 92101,0.3 Miles - Walk Score: 95,2 Bedroom,2 Bathroom,1206 sq. ft,$3403
2BR/2BA Condo - San Diego,0.3 Miles - Walk Score: 96,2 Bedroom,2 Bathroom,1133 sq. ft,$4295
San Diego CA 92101,0.3 Miles - Walk Score: 96,2 Bedroom,2 Bathroom,1380 sq. ft,$4750
527 Tenth Ave San Diego CA 92101,0.3 Miles - Walk Score: 95,2 Bedroom,2 Bathroom,1619 sq. ft,$4950
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
688 13th St San Diego CA 92101,0.3 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,9100 sq. ft,$2725
702 Ash Street San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,725 sq. ft,$1395
702 Ash Street San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,645 sq. ft,$1890
702 Ash Street San Diego CA 92101,0.3 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,642 sq. ft,$1849
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
San Diego CA 92101,0.3 Miles - Walk Score: 94,1 Bedroom,2 Bathroom,1003 sq. ft,$2950
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1465 C St San Diego CA 92101,0.3 Miles - Walk Score: 95,Studio,1 Bathroom,720 sq. ft,$1595
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1465 C Street San Diego CA 92101,0.3 Miles - Walk Score: 94,2 Bedroom,2 Bathroom,1083 sq. ft,$2500
1441 Ninth Ave San Diego CA 92101,0.3 Miles - Walk Score: 90,2 Bedroom,2 Bathroom,1113 sq. ft,$2495
1441 Ninth Ave San Diego CA 92101,0.3 Miles - Walk Score: 90,2 Bedroom,2 Bathroom,1213 sq. ft,$2900
